#coord1    coord2    Free Energy    +/-    Probability    +/-
2.292200    	-3.108600    39.901492    0.900781    0.000000    0.000000
2.355000    	-3.108600    38.754299    0.494181    0.000000    0.000000
2.417800    	-3.108600    36.162113    0.610417    0.000000    0.000000
2.480600    	-3.108600    34.300424    0.832056    0.000000    0.000000
2.543400    	-3.108600    33.037663    0.404810    0.000000    0.000000
2.606200    	-3.108600    30.160432    0.440675    0.000000    0.000000
2.669000    	-3.108600    28.046022    0.550602    0.000000    0.000000
2.731800    	-3.108600    25.811798    0.506570    0.000000    0.000000
2.794600    	-3.108600    23.112978    0.466457    0.000001    0.000000
2.857400    	-3.108600    20.401876    0.570912    0.000002    0.000000
2.920200    	-3.108600    17.801709    0.372051    0.000005    0.000001
2.983000    	-3.108600    15.726323    0.434142    0.000011    0.000002
3.045800    	-3.108600    13.726484    0.442114    0.000024    0.000004
3.108600    	-3.108600    12.694892    0.353182    0.000037    0.000005
-3.108600    	-3.045800    10.675550    0.399606    0.000083    0.000013
-3.045800    	-3.045800    9.079590    0.284474    0.000158    0.000018
-2.983000    	-3.045800    7.431533    0.222702    0.000305    0.000027
-2.920200    	-3.045800    6.281944    0.227364    0.000484    0.000044
-2.857400    	-3.045800    5.429155    0.308349    0.000681    0.000084
-2.794600    	-3.045800    4.582772    0.327987    0.000956    0.000126
-2.731800    	-3.045800    3.617112    0.294116    0.001407    0.000166
-2.669000    	-3.045800    2.946821    0.370282    0.001841    0.000273
-2.606200    	-3.045800    3.079538    0.278988    0.001746    0.000195
-2.543400    	-3.045800    3.304096    0.249430    0.001596    0.000160
-2.480600    	-3.045800    3.457665    0.216951    0.001500    0.000130
-2.417800    	-3.045800    4.132940    0.242858    0.001144    0.000111
-2.355000    	-3.045800    4.693685    0.347070    0.000914    0.000127
-2.292200    	-3.045800    4.782520    0.316871    0.000882    0.000112
-2.229400    	-3.045800    5.467735    0.403884    0.000670    0.000109
-2.166600    	-3.045800    6.745492    0.323655    0.000402    0.000052
-2.103800    	-3.045800    6.842026    0.190105    0.000386    0.000029
-2.041000    	-3.045800    7.997130    0.422882    0.000243    0.000041
-1.978200    	-3.045800    8.423156    0.390296    0.000205    0.000032
-1.915400    	-3.045800    8.763224    0.185111    0.000179    0.000013
-1.852600    	-3.045800    9.201143    0.416776    0.000150    0.000025
-1.789800    	-3.045800    9.736632    0.390917    0.000121    0.000019
-1.727000    	-3.045800    10.778373    0.194973    0.000080    0.000006
-1.664200    	-3.045800    11.161855    0.232445    0.000068    0.000006
-1.601400    	-3.045800    12.036542    0.385990    0.000048    0.000007
-1.538600    	-3.045800    13.102978    0.252191    0.000031    0.000003
-1.475800    	-3.045800    13.582576    0.341958    0.000026    0.000004
-1.413000    	-3.045800    14.928932    0.469515    0.000015    0.000003
-1.350200    	-3.045800    17.377602    0.653706    0.000006    0.000001
-1.287400    	-3.045800    18.635710    0.584733    0.000003    0.000001
-1.224600    	-3.045800    21.327082    0.640264    0.000001    0.000000
-1.161800    	-3.045800    24.287963    0.614780    0.000000    0.000000
-1.099000    	-3.045800    27.513314    0.715553    0.000000    0.000000
-1.036200    	-3.045800    30.284800    0.666340    0.000000    0.000000
-0.973400    	-3.045800    35.013229    0.730360    0.000000    0.000000
-0.910600    	-3.045800    38.319987    0.724256    0.000000    0.000000
-0.847800    	-3.045800    42.532448    0.620313    0.000000    0.000000
-0.785000    	-3.045800    48.481651    1.280853    0.000000    0.000000
-0.722200    	-3.045800    52.935817    1.022380    0.000000    0.000000
-0.659400    	-3.045800    55.795365    1.226742    0.000000    0.000000
-0.596600    	-3.045800    60.960383    1.164009    0.000000    0.000000
-0.533800    	-3.045800    64.138585    1.507920    0.000000    0.000000
-0.471000    	-3.045800         inf         NaN    0.000000    0.000000
-0.408200    	-3.045800         inf         NaN    0.000000    0.000000
-0.345400    	-3.045800         inf         NaN    0.000000    0.000000
-0.282600    	-3.045800    75.085793    5.086911    0.000000    0.000000
-0.219800    	-3.045800         inf         NaN    0.000000    0.000000
-0.157000    	-3.045800         inf         NaN    0.000000    0.000000
-0.094200    	-3.045800         inf         NaN    0.000000    0.000000
-0.031400    	-3.045800         inf         NaN    0.000000    0.000000
0.031400    	-3.045800         inf         NaN    0.000000    0.000000
0.094200    	-3.045800         inf         NaN    0.000000    0.000000
0.157000    	-3.045800         inf         NaN    0.000000    0.000000
0.219800    	-3.045800         inf         NaN    0.000000    0.000000
0.282600    	-3.045800    74.570144    2.833306    0.000000    0.000000
0.345400    	-3.045800    72.430494    3.087141    0.000000    0.000000
0.408200    	-3.045800    70.433943    3.351346    0.000000    0.000000
0.471000    	-3.045800    68.412059    2.668563    0.000000    0.000000
0.533800    	-3.045800    64.753642    0.672216    0.000000    0.000000
0.596600    	-3.045800    61.203441    1.444135    0.000000    0.000000
0.659400    	-3.045800    56.774560    1.569626    0.000000    0.000000
0.722200    	-3.045800    54.338023    1.078609    0.000000    0.000000
0.785000    	-3.045800    50.867409    1.482743    0.000000    0.000000
0.847800    	-3.045800    48.039968    1.114241    0.000000    0.000000
0.910600    	-3.045800    45.463089    1.231289    0.000000    0.000000
0.973400    	-3.045800    43.043330    1.048465    0.000000    0.000000
1.036200    	-3.045800    41.819912    0.890721    0.000000    0.000000
1.099000    	-3.045800    39.556347    0.855717    0.000000    0.000000
1.161800    	-3.045800    38.955385    0.804694    0.000000    0.000000
1.224600    	-3.045800    38.102358    0.815369    0.000000    0.000000
1.287400    	-3.045800    37.743656    0.696475    0.000000    0.000000
1.350200    	-3.045800    37.694824    0.766602    0.000000    0.000000
1.413000    	-3.045800    37.724394    0.673592    0.000000    0.000000
1.475800    	-3.045800    38.323116    0.652840    0.000000    0.000000
1.538600    	-3.045800    38.876651    0.501014    0.000000    0.000000
1.601400    	-3.045800    39.489534    0.605987    0.000000    0.000000
1.664200    	-3.045800    39.880366    0.508079    0.000000    0.000000
1.727000    	-3.045800    41.000026    0.397050    0.000000    0.000000
1.789800    	-3.045800    41.124405    0.484708    0.000000    0.000000
1.852600    	-3.045800    42.266702    0.486585    0.000000    0.000000
1.915400    	-3.045800    42.411009    0.505053    0.000000    0.000000
1.978200    	-3.045800    43.225405    0.512328    0.000000    0.000000
2.041000    	-3.045800    42.524086    0.509932    0.000000    0.000000
2.103800    	-3.045800    42.711373    0.434050    0.000000    0.000000
2.166600    	-3.045800    40.752087    0.597753    0.000000    0.000000
2.229400    	-3.045800    40.888149    0.567227    0.000000    0.000000
2.292200    	-3.045800    38.089933    0.526471    0.000000    0.000000
2.355000    	-3.045800    37.835022    0.388245    0.000000    0.000000
2.417800    	-3.045800    35.438157    0.475833    0.000000    0.000000
2.480600    	-3.045800    33.617861    0.431254    0.000000    0.000000
2.543400    	-3.045800    32.060711    0.387642    0.000000    0.000000
2.606200    	-3.045800    29.563289    0.403540    0.000000    0.000000
2.669000    	-3.045800    27.089944    0.478909    0.000000    0.000000
2.731800    	-3.045800    25.558349    0.331971    0.000000    0.000000
2.794600    	-3.045800    23.380359    0.464192    0.000001    0.000000
2.857400    	-3.045800    21.325887    0.505160    0.000001    0.000000
2.920200    	-3.045800    18.073498    0.343586    0.000004    0.000001
2.983000    	-3.045800    16.325004    0.496466    0.000009    0.000002
