#x	Free Energy	Probability
-1.287400	-3.045800	18.635710	1.316844
-1.224600	-3.045800	21.327082	0.447645
-1.161800	-3.045800	24.287963	0.136587
-1.099000	-3.045800	27.513314	0.037483
-1.036200	-3.045800	30.284800	0.012339
-0.973400	-3.045800	35.013229	0.001854
-0.910600	-3.045800	38.319987	0.000492
-0.847800	-3.045800	42.532448	0.000091
-0.785000	-3.045800	48.481651	0.000008
-0.722200	-3.045800	52.935817	0.000001
-0.659400	-3.045800	55.795365	0.000000
-0.596600	-3.045800	60.960383	0.000000
-0.533800	-3.045800	64.138585	0.000000
-0.471000	-3.045800	     inf	0.000000
-0.408200	-3.045800	     inf	0.000000
-0.345400	-3.045800	     inf	0.000000
-0.282600	-3.045800	75.085793	0.000000
-0.219800	-3.045800	     inf	0.000000
-0.157000	-3.045800	     inf	0.000000
-0.094200	-3.045800	     inf	0.000000
-0.031400	-3.045800	     inf	0.000000
0.031400	-3.045800	     inf	0.000000
0.094200	-3.045800	     inf	0.000000
0.157000	-3.045800	     inf	0.000000
0.219800	-3.045800	     inf	0.000000
0.282600	-3.045800	74.570144	0.000000
0.345400	-3.045800	72.430494	0.000000
0.408200	-3.045800	70.433943	0.000000
0.471000	-3.045800	68.412059	0.000000
0.533800	-3.045800	64.753642	0.000000
0.596600	-3.045800	61.203441	0.000000
0.659400	-3.045800	56.774560	0.000000
0.722200	-3.045800	54.338023	0.000001
0.785000	-3.045800	50.867409	0.000003
0.847800	-3.045800	48.039968	0.000010
0.910600	-3.045800	45.463089	0.000028
0.973400	-3.045800	43.043330	0.000074
1.036200	-3.045800	41.819912	0.000121
1.099000	-3.045800	39.556347	0.000300
1.161800	-3.045800	38.955385	0.000382
1.224600	-3.045800	38.102358	0.000537
1.287400	-3.045800	37.743656	0.000620
1.350200	-3.045800	37.694824	0.000633
1.413000	-3.045800	37.724394	0.000625
1.475800	-3.045800	38.323116	0.000492
1.538600	-3.045800	38.876651	0.000394
1.601400	-3.045800	39.489534	0.000308
1.664200	-3.045800	39.880366	0.000263
1.727000	-3.045800	41.000026	0.000168
1.789800	-3.045800	41.124405	0.000160
1.852600	-3.045800	42.266702	0.000101
1.915400	-3.045800	42.411009	0.000095
1.978200	-3.045800	43.225405	0.000069
2.041000	-3.045800	42.524086	0.000091
2.103800	-3.045800	42.711373	0.000085
2.166600	-3.045800	40.752087	0.000186
2.229400	-3.045800	40.888149	0.000176
2.292200	-3.045800	38.089933	0.000540
2.355000	-3.045800	37.835022	0.000598
2.417800	-3.045800	35.438157	0.001563
2.480600	-3.045800	33.617861	0.003243
2.543400	-3.045800	32.060711	0.006055
2.606200	-3.045800	29.563289	0.016478
2.669000	-3.045800	27.089944	0.044417
2.731800	-3.045800	25.558349	0.082077
2.794600	-3.045800	23.380359	0.196532
2.857400	-3.045800	21.325887	0.447860
2.920200	-3.045800	18.073498	1.649766
